Datum;Uhrzeit;Nummer;Siebdauer gemessen [sek];Drehzahl Rinne [%];Materialbezeichnung [text];Eingesiebte Menge [kg];Tagesbunkerfüllstand [%];Materialfeuchte [%];Gültige Körner - Anzahl [-];Gültige Körner - Fläche [m2];Ungültige Cluster - Anzahl [-];Ungültige Cluster - Fläche [m2];Gültige Fläche [%];Verschmutzungs-Kennzahl [-];Zirkularität [-];Rundheit [-];DM [mm];DH [mm];SiebungAktiv;0..0.5mm (HG);0.5..3.15mm (HG);3.15..6.3mm (HG);6.3..10mm (HG);10..12.5mm (HG);12.5..16mm (HG);16..20mm (HG);20..25mm (HG);25..31.5mm (HG);31.5..40mm (HG);40..10000mm (HG);0..1mm (HF);1..2mm (HF);2..3mm (HF);3..4mm (HF);4..5mm (HF);5..6mm (HF);6..7mm (HF);7..8mm (HF);8..9mm (HF);9..10mm (HF);10..11mm (HF);11..12mm (HF);12..13mm (HF);13..14mm (HF);14..15mm (HF);15..16mm (HF);16..17mm (HF);17..18mm (HF);18..19mm (HF);19..20mm (HF);20..21mm (HF);21..22mm (HF);22..23mm (HF);23..24mm (HF);24..25mm (HF);25..26mm (HF);26..27mm (HF);27..28mm (HF);28..29mm (HF);29..30mm (HF);30..31mm (HF);31..32mm (HF);32..33mm (HF);33..34mm (HF);34..35mm (HF);35..36mm (HF);36..37mm (HF);37..38mm (HF);38..39mm (HF);39..40mm (HF);40..41mm (HF);41..42mm (HF);42..43mm (HF);43..44mm (HF);44..45mm (HF);45..46mm (HF);46..47mm (HF);47..48mm (HF);48..49mm (HF);49..50mm (HF);50..51mm (HF);51..52mm (HF);52..53mm (HF);53..54mm (HF);54..55mm (HF);55..56mm (HF);56..57mm (HF);57..58mm (HF);58..59mm (HF);59..60mm (HF);60..61mm (HF);61..62mm (HF);62..63mm (HF);63..64mm (HF);64..65mm (HF);65..66mm (HF);66..67mm (HF);67..68mm (HF);68..69mm (HF);69..70mm (HF);70..71mm (HF);71..72mm (HF);72..73mm (HF);73..74mm (HF);74..75mm (HF);75..76mm (HF);76..77mm (HF);77..78mm (HF);78..79mm (HF);79..80mm (HF);80..81mm (HF);81..82mm (HF);82..83mm (HF);83..84mm (HF);84..85mm (HF);85..86mm (HF);86..87mm (HF);87..88mm (HF);88..89mm (HF);89..90mm (HF);90..91mm (HF);91..92mm (HF);92..93mm (HF);93..94mm (HF);94..95mm (HF);95..96mm (HF);96..97mm (HF);97..98mm (HF);98..99mm (HF);99..100mm (HF);100..101mm (HF);101..102mm (HF);102..103mm (HF);103..104mm (HF);104..105mm (HF);105..106mm (HF);106..107mm (HF);107..108mm (HF);108..109mm (HF);109..110mm (HF);110..111mm (HF);111..112mm (HF);112..113mm (HF);113..114mm (HF);114..115mm (HF);115..116mm (HF);116..117mm (HF);117..118mm (HF);118..119mm (HF);119..120mm (HF);120..121mm (HF);121..122mm (HF);122..123mm (HF);123..124mm (HF);124..125mm (HF);125..126mm (HF);126..127mm (HF);127..128mm (HF);128..129mm (HF);129..130mm (HF);130..131mm (HF);131..132mm (HF);132..133mm (HF);133..134mm (HF);134..135mm (HF);135..136mm (HF);136..137mm (HF);137..138mm (HF);138..139mm (HF);139..140mm (HF);140..141mm (HF);141..142mm (HF);142..143mm (HF);143..144mm (HF);144..145mm (HF);145..146mm (HF);146..147mm (HF);147..148mm (HF);148..149mm (HF);149..150mm (HF);150..151mm (HF);151..152mm (HF);152..153mm (HF);153..154mm (HF);154..155mm (HF);155..156mm (HF);156..157mm (HF);157..158mm (HF);158..159mm (HF);159..160mm (HF);160..161mm (HF);161..162mm (HF);162..163mm (HF);163..164mm (HF);164..165mm (HF);165..166mm (HF);166..167mm (HF);167..168mm (HF);168..169mm (HF);169..170mm (HF);170..171mm (HF);171..172mm (HF);172..173mm (HF);173..174mm (HF);174..175mm (HF);175..176mm (HF);176..177mm (HF);177..178mm (HF);178..179mm (HF);179..180mm (HF);180..181mm (HF);181..182mm (HF);182..183mm (HF);183..184mm (HF);184..185mm (HF);185..186mm (HF);186..187mm (HF);187..188mm (HF);188..189mm (HF);189..190mm (HF);190..191mm (HF);191..192mm (HF);192..193mm (HF);193..194mm (HF);194..195mm (HF);195..196mm (HF);196..197mm (HF);197..198mm (HF);198..199mm (HF);199..200mm (HF)
01.02.2020;11:51:36,210;50_172_11;423.780203084461;0.005;12108;3158;47.0385;-1;629675;54.042464;942268;101.845456;34.6675124025005;60;0.549786061816361;0.809887500104889;21.4309102539919;15.1930582716055;0;0;0.0119057;0.0596721;0.0838288;0.0442948;0.0607543;0.101072;0.221389;0.329599;0.0863458;0.00113849;0;0;0.00957173;0.0149291;0.0191809;0.0209965;0.0234863;0.0240639;0.022461;0.0207172;0.0186997;0.0171854;0.0171081;0.0166874;0.0169768;0.0183918;0.0211749;0.0225983;0.0267885;0.0305107;0.0348561;0.0382335;0.0437168;0.0489071;0.055675;0.0546427;0.0571631;0.0569025;0.0528519;0.0497014;0.0407807;0.0309602;0.0234213;0.0194593;0.0134287;0.00704818;0.00427394;0.00232533;0.00180817;0.00117723;0.000772189;0;0;0;0;0;0.000366296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:00:06,205;50_174_1;423.564229113981;0.005;12108;3132;46.8745;-1;627909;57.314576;927923;102.113872;35.9500306996653;60;0.551638972326633;0.81176395935397;21.5020472794708;15.4651693149318;0;0;0.0108041;0.054289;0.0840916;0.0467736;0.0644553;0.103636;0.218677;0.324102;0.0920037;0.00116745;0;0;0.00871488;0.0131951;0.0168588;0.0195998;0.0226435;0.023742;0.0227016;0.0217291;0.0194276;0.0183263;0.0172494;0.0178256;0.0180706;0.0203294;0.0231031;0.0229932;0.025768;0.0317717;0.0355313;0.0392319;0.0430164;0.0491626;0.0517344;0.0548142;0.055522;0.0582383;0.0526016;0.0444506;0.0415103;0.0313461;0.0259362;0.0173291;0.012895;0.00947327;0.00537942;0.00370727;0.00178112;0.00112167;0.000905581;0;0.000261866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:08:36,139;50_176_3;423.845448589884;0.005;12108;3126;46.7658;-1;627279;55.489736;954962;100.311664;35.6156850965396;61;0.549451027721504;0.810540600431562;21.3328988312674;15.2789575757195;0;0;0.0115901;0.0557502;0.0839253;0.0470587;0.066196;0.105314;0.222667;0.320515;0.0867222;0.000261906;0;0;0.00936051;0.0139729;0.0174038;0.0199643;0.0230393;0.0236044;0.0229622;0.0209583;0.0193456;0.0187427;0.0181635;0.018154;0.0189166;0.0199324;0.0219217;0.025384;0.026813;0.0311948;0.0371565;0.0394982;0.045654;0.048366;0.0519926;0.0557741;0.0549141;0.0538282;0.0495984;0.0484104;0.0399575;0.0325965;0.0231119;0.017639;0.0147014;0.00646182;0.00424989;0.00309628;0.00153307;0.00136437;0;0.000261906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:17:06,133;50_178_5;423.970227848738;0.005;12108;3132;46.6223;-1;628676;56.12682;903964;100.601552;35.8115249228774;60;0.55061303416695;0.810343938352221;21.1722455092311;15.1640864602391;0;0;0.0108743;0.0575317;0.0872555;0.0490381;0.068488;0.106872;0.222731;0.31277;0.0827453;0.00169356;0;0;0.00873178;0.0136519;0.0179991;0.0208993;0.0240297;0.0249648;0.0235258;0.0218593;0.0201863;0.0193483;0.0186575;0.0188316;0.0197688;0.0207337;0.0220977;0.0245992;0.0283282;0.031847;0.0359157;0.0410812;0.0433411;0.0507108;0.0516822;0.0526834;0.054644;0.0511117;0.0482714;0.0470133;0.0424822;0.02992;0.0239829;0.0171241;0.0124006;0.00699564;0.00303154;0.00291858;0.00120915;0.00172727;0.000451677;0.000730875;0.00023803;0;0.000272974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:25:36,002;50_180_7;434.355844295584;0.005;12108;3160;46.8509;-1;636803;55.46136;940321;100.5528;35.5489270973865;61;0.549533158683548;0.809038008744724;20.991003784064;14.9928686657816;0;0;0.0117251;0.0581839;0.0881142;0.0493448;0.0702222;0.109902;0.225307;0.305121;0.0813591;0.000720457;0;0;0.00947107;0.0143563;0.0182078;0.020878;0.0237972;0.0250401;0.0241345;0.0221383;0.0202485;0.0196234;0.0190733;0.0188726;0.0203527;0.0213965;0.0228184;0.0248781;0.0291158;0.0330902;0.0354298;0.0437089;0.0451615;0.0508263;0.0501801;0.0541673;0.0562251;0.0537253;0.0468558;0.0429166;0.0382555;0.0251549;0.0240599;0.0163914;0.0105886;0.00603578;0.00534774;0.00328233;0.00252994;0.000944128;0.000434466;0.000285991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:34:06,778;51_182_9;433.235329034738;0.005;12108;3140;46.6653;-1;630685;51.484172;1021321;100.974392;33.7692882900301;60;0.549331546499488;0.806972396794713;20.5999068788351;14.2645182046041;0;0;0.014206;0.0693761;0.0945;0.0501987;0.068222;0.110085;0.215068;0.299672;0.0772309;0.00144087;0;0;0.0114184;0.0176569;0.0221892;0.0242802;0.027195;0.0267442;0.0255567;0.0230416;0.0206138;0.0198808;0.0189023;0.0188821;0.0194013;0.0207405;0.0228278;0.0255238;0.02897;0.0327632;0.0362153;0.0355199;0.0435241;0.0478171;0.051992;0.052515;0.0521055;0.0513235;0.0460618;0.0430031;0.039027;0.0301778;0.0212691;0.016914;0.0113571;0.0052671;0.00379186;0.00218926;0.00161795;0.000283127;0.00144087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:42:46,181;51_184_11;424.643435535021;0.005;12108;3152;47.0132;-1;630040;51.96188;1043192;107.60704;32.5639103153672;60;0.547770639644537;0.806418586564333;20.1475875437773;13.9690609442863;0;0;0.0143439;0.0708297;0.100073;0.0541115;0.0755141;0.116009;0.218006;0.280492;0.068835;0.00178533;0;0;0.0115283;0.0178672;0.0226225;0.0249087;0.0281308;0.0286461;0.0267938;0.0247493;0.0223566;0.0215912;0.0209313;0.021153;0.0219851;0.0216083;0.0247324;0.0273899;0.029072;0.0348146;0.0370123;0.0416998;0.0432604;0.0445839;0.0514501;0.0495312;0.0491745;0.0478758;0.0458414;0.0405469;0.0329019;0.0275329;0.0187443;0.014095;0.0104484;0.00619726;0.0034673;0.00148287;0.000718881;0.000768327;0.00115182;0.000263786;0;0.000369715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;12:51:16,222;53_186_1;423.621773704886;0.005;12108;3140;47.474;-1;624225;50.869644;1026826;102.213872;33.2299945344867;60;0.548508323100093;0.805863343179226;20.2371604749931;13.9254366953457;0;0;0.0145385;0.0730141;0.101083;0.0530227;0.0731476;0.113085;0.210615;0.283999;0.0769008;0.000595321;0;0;0.0116808;0.0183774;0.0233167;0.0258539;0.028212;0.0285947;0.0272748;0.0253249;0.0221765;0.0208249;0.0202343;0.0195574;0.0214558;0.0219215;0.0252461;0.0267319;0.0285592;0.0325475;0.0349314;0.0395243;0.0418858;0.0460329;0.0482403;0.0497017;0.0522432;0.0493047;0.0434109;0.0384687;0.035276;0.0277351;0.0223601;0.0120138;0.0119834;0.00946021;0.00352382;0.00325282;0.00127487;0.000890366;0.000595321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:01:26,468;53_188_3;434.160802861676;0.005;12108;3154;47.6952;-1;633494;52.761352;1038101;101.145584;34.2813347931246;60;0.550196836057764;0.808787572746858;20.7086392174509;14.4365510090944;0;0;0.0138388;0.0662754;0.0920233;0.0511437;0.0692065;0.109643;0.217565;0.298545;0.080257;0.00150211;0;0;0.0111514;0.0168908;0.0210577;0.0233748;0.0259099;0.0263165;0.0246087;0.0228276;0.020971;0.0204729;0.0189892;0.0188433;0.019629;0.0214449;0.0230439;0.0254444;0.029063;0.0320916;0.0343492;0.0394176;0.04413;0.046243;0.053425;0.0526479;0.0525291;0.0518923;0.0461213;0.0424953;0.0371749;0.0324914;0.020603;0.0142396;0.0123912;0.00822979;0.00471009;0.00219362;0.000393032;0.00068989;0.000850923;0;0;0.000284187;0.000367003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:09:56,480;53_190_5;423.955445835367;0.005;12108;3154;47.9062;-1;620839;44.859624;993017;86.727816;34.0911138631468;59;0.548992835374829;0.805044616749084;20.3737960446204;13.6889479956876;0;0;0.0166572;0.08038;0.0979817;0.0499953;0.0669889;0.103766;0.207244;0.2914;0.0846513;0.000936219;0;0;0.0133777;0.0209896;0.0262303;0.0275947;0.0289595;0.0287204;0.0254841;0.0236626;0.0212123;0.0193818;0.0184348;0.0191392;0.0187689;0.0200472;0.0210572;0.0252308;0.027667;0.0298108;0.0331591;0.0378962;0.0398986;0.0476;0.0486899;0.049683;0.0497887;0.0481611;0.0502731;0.0411754;0.0368164;0.0310586;0.0255214;0.0155852;0.0116335;0.00557915;0.00567299;0.00362125;0.000871996;0.000609224;0.000936219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:18:35,991;53_192_7;414.585821663961;0.005;12108;3152;47.8099;-1;620060;51.392448;971165;97.145112;34.5989580009258;60;0.550394149742236;0.807805992074703;20.9205053513749;14.552309280854;0;0;0.0132286;0.0672736;0.0902932;0.0480004;0.0676084;0.106435;0.213004;0.303314;0.0897191;0.00112394;0;0;0.010594;0.0168476;0.0215311;0.0237799;0.0260459;0.02586;0.0242729;0.021864;0.0204579;0.0185624;0.0181887;0.0189892;0.0192607;0.0201499;0.022074;0.0244058;0.0274515;0.0325033;0.0349796;0.0388083;0.0430169;0.0474601;0.0487391;0.054374;0.0542252;0.0519599;0.0480692;0.0441635;0.0367944;0.0254585;0.0244016;0.0193072;0.0133677;0.00771945;0.00553549;0.0037351;0.00248329;0.0014389;0.000878236;0.000245699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:27:05,969;53_194_9;424.404320904985;0.005;12108;3150;47.9361;-1;616773;52.078696;921147;98.94892;34.4828961611895;60;0.551773191870827;0.809865178442315;21.4646727623856;15.1180550927883;0;0;0.0122046;0.0614628;0.0835801;0.0446953;0.0612101;0.100892;0.216465;0.323833;0.093704;0.00195287;0;0;0.00980444;0.015379;0.019797;0.0216267;0.0235387;0.0240068;0.0226476;0.0204472;0.0186549;0.017505;0.0169874;0.0169922;0.0169403;0.0188255;0.0199379;0.0239994;0.026912;0.030043;0.0340511;0.0366988;0.0450042;0.0496261;0.0510846;0.0534516;0.0543352;0.0566876;0.0517376;0.04905;0.0436747;0.0324862;0.0229645;0.0183284;0.011153;0.00999101;0.00729105;0.00325141;0.00150008;0.00163465;0.000258705;0.000256588;0.000838274;0.000287947;0.000311358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:35:56,355;53_196_11;413.736535020173;0.005;12108;3160;48.03;-1;613665;49.82488;920417;99.136008;33.4482968442025;60;0.551550911290078;0.809886538248491;20.9820191311474;14.6207363293514;0;0;0.0132604;0.0658674;0.0895656;0.0492707;0.0664028;0.102091;0.218324;0.304105;0.0894634;0.0016487;0;0;0.010624;0.0167682;0.0213464;0.0227875;0.0254054;0.0255095;0.0241887;0.0220636;0.0203479;0.0191127;0.0187472;0.0184154;0.0186971;0.0203532;0.022426;0.0228025;0.0269602;0.0299028;0.035765;0.0368494;0.0466961;0.048136;0.0508777;0.054575;0.0534759;0.0532703;0.0431284;0.0462453;0.0376228;0.0299109;0.0245504;0.0187435;0.0141212;0.00670764;0.00600547;0.00261596;0.00206924;0.000526854;0.000275561;0.000273619;0.00034952;0.000418214;0.000331785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:44:26,382;53_198_1;413.569183345884;0.005;12108;3122;47.9021;-1;618606;51.154724;952287;95.997008;34.7632496775505;59;0.551677161269804;0.809539268235333;21.2137373458576;14.8477317799891;0;0;0.0129005;0.0637982;0.0862853;0.0468823;0.0634526;0.106421;0.213417;0.311458;0.0935955;0.00178984;0;0;0.0103441;0.0162628;0.0204284;0.022398;0.0244547;0.0245898;0.0231173;0.0213889;0.0191329;0.0182561;0.0183174;0.0167988;0.0183176;0.0195121;0.0219491;0.0236503;0.027751;0.0330705;0.0332341;0.0380222;0.0447268;0.0471577;0.0502763;0.054209;0.0528437;0.0521072;0.0488931;0.0490616;0.0389276;0.0291901;0.0277743;0.0201419;0.0126958;0.00637489;0.00606571;0.00343276;0.00162571;0.00170987;0.00102441;0.000474018;0.000291413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;13:52:56,267;53_200_3;423.566744576208;0.005;12108;3158;47.7975;-1;623584;53.78684;958641;97.367824;35.5839764229836;60;0.551729468989178;0.811122431987669;21.4926751167423;15.1967009577545;0;0;0.0122001;0.0597069;0.082151;0.0445871;0.063014;0.102828;0.216017;0.320296;0.0986909;0.000509179;0;0;0.00980615;0.0151391;0.0190465;0.0210114;0.0233349;0.0235505;0.0220828;0.0200866;0.0187747;0.0174043;0.016947;0.0171629;0.0181206;0.0191917;0.0203948;0.0229383;0.0275634;0.0319311;0.0348437;0.0380149;0.0450395;0.0483035;0.0498153;0.0546436;0.054515;0.0515775;0.0520991;0.0481983;0.0405115;0.0349979;0.029077;0.0185777;0.0130205;0.00968588;0.00513616;0.00394932;0.00202539;0.000972353;0;0.000252822;0.000256357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;14:01:46,090;53_202_5;414.170621803962;0.005;12108;3146;47.462;-1;618409;52.342288;889328;96.606024;35.1412428225437;60;0.551281176885489;0.810891185961847;21.49898949874;15.308129392553;0;0;0.0117394;0.0570759;0.0825703;0.0461743;0.0634969;0.105518;0.217413;0.316582;0.0982345;0.0011959;0;0;0.00943703;0.014434;0.0181088;0.0201962;0.0226459;0.0232777;0.0222172;0.0210689;0.0191445;0.0179685;0.0175142;0.0167763;0.0181813;0.0200864;0.0215452;0.0248366;0.0286116;0.0305245;0.0351029;0.0398173;0.0416703;0.0470473;0.0537753;0.0502363;0.0541129;0.0536332;0.0566635;0.0465467;0.0388764;0.0332863;0.0277449;0.019696;0.0123475;0.00940697;0.0054464;0.00372761;0.00133632;0.00175535;0.000495775;0.000424539;0.000275582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
